"acra" "numa" "acrb" "numb" "year" "expab" "impab" "Population" "source_trade" "source_pop" "source_gdp" "GDP" "tradeop" "ln.tradeop" "GDPpC" "ln.GDPpC" "PolitySC2" "outFDI" "inFDI" "outFDIstock" "inFDIstock" "source_FDI" "emig_ab" "immig_ba" "source_emig" "source_immig" "credit" "debit" "source_serv" "Distance" "ECOfreq" "PMfreq" "CAPfreq" "SERfreq" "ECOcum" "PMcum" "CAPcum" "SERcum" "crisis" "bankcrisis" "currcrisis" "debtcrisis" "globcrisis" "domcrisis" "HId" "LMId" "refugeecrisis" "contiguity" "bordercontrols" "EU_memb" "acra-bt-id" "acra-b-id" "ln.migop" "ln.capop" "ln.servop"
"1157" "FIN" 835 "EST" 710 2002 1183 926 5200598 1 2 4 169791.394186046 12421.1242278221 9.42715386892902 32.6484366194131 3.4857969715565 10 94 3 636 -6 "UNC-14" NA 1163 "OECD" "OECD" NA NA "EStat" 260.4 3 5 3 3 27.5 29.5 18.5 16 0 0 0 0 0 0 1 0 0 0 0 1 30 32 NA NA NA
"1158" "FIN" 835 "EST" 710 2003 1322 1189 5213014 1 2 4 167767.214728682 14967.1674770357 9.61361424621971 32.1823833062183 3.47141920054394 10 127 NA 810 51 "UNC-14" NA 1102 "OECD" "OECD" 747446.716404163 323367.965367965 "EStat" 260.4 1 1 1 1 28.5 30.5 19.5 17 0 0 0 0 0 0 1 0 0 0 0 1 30 32 NA NA 1.85359763066332
"1159" "FIN" 835 "EST" 710 2004 1739 1287 5228172 1 2 4 177011.249418605 17094.9587099065 9.74653888673889 33.8571970123792 3.52215159160029 10 103 18 845 20 "UNC-14" NA 1699 "OECD" "OECD" 826982.960302109 322390.899880262 "EStat" 260.4 4 4 4 4 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 0 0 1 30 32 NA 3.0028665274508 1.87075931708182
"1160" "FIN" 390 "EST" 366 2005 1683 1829 5246096 1 2 4 178935.486337209 19627.1855957154 9.8846709043842 34.1083133700202 3.52954114841882 10 518 -2 1415 6 "UNC-14" NA 1852 "OECD" "OECD" 991150.317767339 384814.129133278 "EStat" 260.4 0 0 0 0 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 0 0 1 30 32 NA 1.85076149078418 2.03988485079827
"1161" "FIN" 390 "EST" 366 2006 2225 1626 5266268 1 2 4 185989.341085271 20705.4876238011 9.93815404671906 35.3171052223835 3.56436741378081 10 199 -40 1709 90 "UNC-14" NA 2468 "OECD" "OECD" 1094115.77783918 452314.267292991 "EStat" 260.4 3 4 3 3 35.5 38.5 26.5 24 0 0 0 0 0 0 1 0 0 0 0 1 30 32 NA 4.50084287931557 2.11801499070924
"1162" "FIN" 390 "EST" 366 2007 2392 1780 5288720 1 2 4 202070.645639535 20646.2447170197 9.9352887279544 38.2078547625011 3.64304111653022 10 -436 -39 1932 92 "UNC-14" NA 2896 "OECD" "OECD" 1163659.85078751 457780.326056922 "EStat" 260.4 1 2 1 1 36.5 40.5 27.5 26 0 0 0 0 0 0 1 0 0 0 0 1 30 32 NA 4.51911261710703 2.08245266420542
"1163" "FIN" 390 "EST" 366 2008 2123 2107 5313399 1 2 4 211208.923837209 20027.5628659531 9.9048647470659 39.750247221639 3.6826160604933 10 -77 -85 1702 83 "UNC-14" NA 3038 "OECD" "OECD" 207928.156949434 424047.619047619 "EStat" 260.4 0 4 2 2 36.5 44.5 29.5 28 0 0 0 0 0 0 1 0 0 0 0 1 30 32 NA 4.41769317699464 1.09600326033713
"1164" "FIN" 390 "EST" 366 2009 1229 1467 5338871 1 2 4 200737.251744186 13430.4917327239 9.50528290334616 37.599194987889 3.62698264027009 10 -65 43 2044 129 "UNC-14" 314 3176 "OECD" "OECD" 1119767.33904393 325647.784839274 "EStat" 260.4 0 0 0 0 36.5 44.5 29.5 28 0 0 0 0 0 0 1 0 0 0 0 1 30 32 -7.33286775016589 4.85972896514899 1.97415499458466
"1165" "FIN" 390 "EST" 366 2010 1452 1760 5363352 1 2 4 203312.757364341 15798.3199954542 9.66765888396005 37.9077780769081 3.63515631733599 10 289 59 1997 145 "UNC-14" NA 3909 "OECD" "OECD" 1151310.03039514 449442.940038685 "EStat" 260.4 3 5 3 3 39.5 49.5 32.5 31 0 0 0 0 0 0 1 0 0 0 0 1 30 32 NA 4.97793482353784 2.06348393395976
"1166" "FIN" 390 "EST" 366 2011 1864 2266 5388272 1 2 4 212466.872577519 19438.3244309917 9.87500188247829 39.4313562079864 3.67456134263119 10 -20 89 2156 288 "UNC-14" NA 4704 "OECD" "OECD" 222009.394860459 509567.191673575 "EStat" 260.4 0 0 0 0 39.5 49.5 32.5 31 0 0 0 0 0 0 1 0 0 0 0 1 30 32 NA 5.66307159795718 1.2364158304484
"1167" "FIN" 390 "EST" 366 2012 2197 2122 5413971 1 2 4 215296.799321705 20060.6790886211 9.90651691381537 39.7668918658237 3.6830347034329 10 -126 -69 1848 212 "UNC-14" NA 6041 "OECD" "OECD" 219585.889288017 512188.265635074 "EStat" 260.4 3 5 3 3 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 30 32 NA 5.35608841736295 1.22345439670237
"1168" "FIN" 390 "EST" 366 2013 2321 2359 5438972 1 2 4 214940.512984496 21773.4662256881 9.98844736184323 39.518591561879 3.67677123362817 10 NA NA NA NA NA NA 5856 "OECD" "OECD" NA NA "EStat" 260.4 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 30 32 NA NA NA
"1169" "FIN" 390 "EST" 366 2014 2364 2171 5461512 1 2 4 214517.91124031 21140.4258683078 9.9589424043636 39.278117715444 3.67066756267016 10 NA NA NA NA NA NA 4663 "OECD" "OECD" NA NA "EStat" 260.4 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 30 32 NA NA NA
"1170" "FIN" 390 "EST" 366 2015 1741 1824 5482013 1 2 4 224922.746414729 15849.8864913671 9.67091761785184 41.0292252890916 3.71428462470361 10 NA NA NA NA NA NA NA NA NA NA NA "EStat" 260.4 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 1 0 0 1 30 32 NA NA NA
"1220" "FIN" 375 "GFR" 260 2000 5755 5138 5176209 1 2 4 167741.596996124 64939.1695027901 11.08120625689 32.4062643135399 3.47835174712042 10 NA NA NA NA NA 2895 204 "OECD" "OECD" NA NA "EStat" 1435.2 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 1 0 0 0 0 1 30 33 -7.42074873523072 NA NA
"1221" "FIN" 835 "GFR" 710 2001 5343 4685 5188008 1 2 4 169758.35755814 59072.2020656071 10.9865157385231 32.7212983399678 3.48802619126417 10 2295 140 5701 676 "UNC-14" 2623 244 "OECD" "OECD" NA NA "EStat" 1435.2 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 1 0 0 0 0 1 30 33 -7.50083890055396 6.51682470795564 NA
"1222" "FIN" 835 "GFR" 710 2002 5284 4853 5200598 1 2 4 169791.394186046 59702.6724975974 10.9971320638326 32.6484366194131 3.4857969715565 10 -54 -52 5200 999 "UNC-14" 2085 242 "OECD" "OECD" NA NA "EStat" 1435.2 3 5 3 3 27.5 29.5 18.5 16 0 0 0 0 0 0 1 0 0 0 0 1 30 33 -7.71194901363737 6.90673437341996 NA
"1223" "FIN" 835 "GFR" 710 2003 6258 6914 5213014 1 2 4 167767.214728682 78513.5523725665 11.2710265305584 32.1823833062183 3.47141920054394 10 961 792 6049 2368 "UNC-14" 2117 234 "OECD" "OECD" NA NA "EStat" 1435.2 1 1 1 1 28.5 30.5 19.5 17 0 0 0 0 0 0 1 0 0 0 0 1 30 33 -7.70407270080028 7.76992337025866 NA
"1224" "FIN" 835 "GFR" 710 2004 6565 8322 5228172 1 2 4 177011.249418605 84101.9994429536 11.3397856202676 33.8571970123792 3.52215159160029 10 -504 457 6828 3096 "UNC-14" 2081 312 "OECD" "OECD" NA NA "EStat" 1435.2 4 4 4 4 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 0 0 1 30 33 -7.68926916504716 8.03786401137988 NA
"1225" "FIN" 390 "GFR" 366 2005 6916 9534 5246096 1 2 4 178935.486337209 91932.5749002044 11.4288107058227 34.1083133700202 3.52954114841882 10 -540 -87 5900 2939 "UNC-14" 1981 312 "OECD" "OECD" NA NA "EStat" 1435.2 0 0 0 0 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 0 0 1 30 33 -7.7353784560405 7.98578850680415 NA
"1226" "FIN" 390 "GFR" 366 2006 8730 10840 5266268 1 2 4 185989.341085271 105221.083562136 11.5638189732943 35.3171052223835 3.56436741378081 10 599 719 7722 3641 "UNC-14" 1792 353 "OECD" "OECD" NA NA "EStat" 1435.2 3 4 3 3 35.5 38.5 26.5 24 0 0 0 0 0 0 1 0 0 0 0 1 30 33 -7.80593767889933 8.20006052462977 NA
"1227" "FIN" 390 "GFR" 366 2007 9810 12886 5288720 1 2 4 202070.645639535 112317.154865167 11.6290818883224 38.2078547625011 3.64304111653022 10 -464 -82 8114 3254 "UNC-14" 2060 504 "OECD" "OECD" NA NA "EStat" 1435.2 1 2 1 1 36.5 40.5 27.5 26 0 0 0 0 0 0 1 0 0 0 0 1 30 33 -7.6317629905419 8.08761960806246 NA
"1228" "FIN" 390 "GFR" 366 2008 9683 14447 5313399 1 2 4 211208.923837209 114247.066656134 11.6461186336447 39.750247221639 3.6826160604933 10 -734 1418 6384 4124 "UNC-14" 1836 447 "OECD" "OECD" NA NA "EStat" 1435.2 0 4 2 2 36.5 44.5 29.5 28 0 0 0 0 0 0 1 0 0 0 0 1 30 33 -7.75249665489774 8.3246048251236 NA
"1229" "FIN" 390 "GFR" 366 2009 6496 9620 5338871 1 2 4 200737.251744186 80284.0522123805 11.2933262776252 37.599194987889 3.62698264027009 10 -696 -1438 5933 3015 "UNC-14" 1847 347 "OECD" "OECD" NA NA "EStat" 1435.2 0 0 0 0 36.5 44.5 29.5 28 0 0 0 0 0 0 1 0 0 0 0 1 30 33 -7.79704312452719 8.01123580415807 NA
"1230" "FIN" 390 "GFR" 366 2010 7018 9995 5363352 1 2 4 203312.757364341 83678.9595525101 11.3347428455755 37.9077780769081 3.63515631733599 10 772 3270 6372 5747 "UNC-14" 1901 296 "OECD" "OECD" NA NA "EStat" 1435.2 3 5 3 3 39.5 49.5 32.5 31 0 0 0 0 0 0 1 0 0 0 0 1 30 33 -7.80025163833241 8.65654362960952 NA
"1231" "FIN" 390 "GFR" 366 2011 7830 11627 5388272 1 2 4 212466.872577519 91576.6291655705 11.4249313779946 39.4313562079864 3.67456134263119 10 -145 1844 5739 7362 "UNC-14" 2158 307 "OECD" "OECD" NA NA "EStat" 1435.2 0 0 0 0 39.5 49.5 32.5 31 0 0 0 0 0 0 1 0 0 0 0 1 30 33 -7.68978821131522 8.9041271256552 NA
"1232" "FIN" 390 "GFR" 366 2012 6753 10586 5413971 1 2 4 215296.799321705 80535.3356604774 11.2964513193993 39.7668918658237 3.6830347034329 10 2272 -3517 8225 5512 "UNC-14" 2190 303 "OECD" "OECD" NA NA "EStat" 1435.2 3 5 3 3 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 30 33 -7.68325130913529 8.61465535081766 NA
"1233" "FIN" 390 "GFR" 366 2013 7211 10849 5438972 1 2 4 214940.512984496 84023.2478709246 11.3388487999025 39.518591561879 3.67677123362817 10 NA NA NA NA NA 2212 299 "OECD" "OECD" NA NA "EStat" 1435.2 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 30 33 -7.68066427122911 NA NA
"1234" "FIN" 390 "GFR" 366 2014 8903 11680 5461512 1 2 4 214517.91124031 95950.0299112191 11.4715828131734 39.278117715444 3.67066756267016 10 NA NA NA NA NA 2384 294 "OECD" "OECD" NA NA "EStat" 1435.2 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 30 33 -7.62041070621077 NA NA
"1235" "FIN" 390 "GFR" 366 2015 8317 10244 5482013 1 2 4 224922.746414729 82521.6670873114 11.3208161692025 41.0292252890916 3.71428462470361 10 NA NA NA NA NA NA NA NA NA NA NA "EStat" 1435.2 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 1 0 0 1 30 33 NA NA NA
"1285" "FIN" 375 "LAT" 367 2000 276 61 5176209 1 2 4 167741.596996124 2009.04251560087 7.60541352715988 32.4062643135399 3.47835174712042 10 NA NA NA NA NA 2 35 "OECD" "OECD" 34259.5560467901 29977.7102330294 "EStat" 501 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 1 0 0 0 0 1 30 34 -11.8486655803742 NA -0.959841168238919
"1286" "FIN" 835 "LAT" 710 2001 269 57 5188008 1 2 4 169758.35755814 1920.37673248783 7.56027666061162 32.7212983399678 3.48802619126417 10 18 -3 140 -18 "UNC-14" NA 62 "OECD" "OECD" 44893.5249148015 40618.8634060974 "EStat" 501 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 1 0 0 0 0 1 30 34 NA NA -0.685714741648343
"1287" "FIN" 835 "LAT" 710 2002 303 69 5200598 1 2 4 169791.394186046 2190.92376137972 7.69207854272339 32.6484366194131 3.4857969715565 10 4 11 108 -4 "UNC-14" NA 38 "OECD" "OECD" 47400.8473795708 39156.8573270701 "EStat" 501 3 5 3 3 27.5 29.5 18.5 16 0 0 0 0 0 0 1 0 0 0 0 1 30 34 NA NA -0.673759292575488
"1288" "FIN" 835 "LAT" 710 2003 364 90 5213014 1 2 4 167767.214728682 2706.13063901801 7.90327508510348 32.1823833062183 3.47141920054394 10 28 -6 178 -11 "UNC-14" NA 46 "OECD" "OECD" 44852.8138528139 37377.5444413742 "EStat" 501 1 1 1 1 28.5 30.5 19.5 17 0 0 0 0 0 0 1 0 0 0 0 1 30 34 NA NA -0.713052835726848
"1289" "FIN" 835 "LAT" 710 2004 424 119 5228172 1 2 4 177011.249418605 3067.60164556484 8.02865131232453 33.8571970123792 3.52215159160029 10 99 6 346 -4 "UNC-14" NA 76 "OECD" "OECD" 45001.2894906512 36000.5526388505 "EStat" 501 4 4 4 4 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 0 0 1 30 34 NA NA -0.781741389838183
"1290" "FIN" 390 "LAT" 366 2005 517 163 5246096 1 2 4 178935.486337209 3800.25233630024 8.24282274779935 34.1083133700202 3.52954114841882 10 117 -1 422 -3 "UNC-14" 62 86 "OECD" "OECD" 51596.4815326517 58476.6510085659 "EStat" 501 0 0 0 0 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 0 0 1 30 34 -10.4757824651343 NA -0.485880343185786
"1291" "FIN" 390 "LAT" 366 2006 589 164 5266268 1 2 4 185989.341085271 4048.61910691306 8.30613114070405 35.3171052223835 3.56436741378081 10 -254 -3 383 -6 "UNC-14" 40 57 "OECD" "OECD" 87714.3778207608 73955.2362531086 "EStat" 501 3 4 3 3 35.5 38.5 26.5 24 0 0 0 0 0 0 1 0 0 0 0 1 30 34 -10.9021215317581 NA -0.14013453259004
"1292" "FIN" 390 "LAT" 366 2007 649 301 5288720 1 2 4 202070.645639535 4701.32609807495 8.45559989642832 38.2078547625011 3.64304111653022 10 -47 -13 460 -18 "UNC-14" 32 90 "OECD" "OECD" 135114.027816155 87225.8450769089 "EStat" 501 1 2 1 1 36.5 40.5 27.5 26 0 0 0 0 0 0 1 0 0 0 0 1 30 34 -10.6770657638492 NA 0.0955898029786828
"1293" "FIN" 390 "LAT" 366 2008 599 342 5313399 1 2 4 211208.923837209 4455.30417419901 8.40185061461095 39.750247221639 3.6826160604933 10 -33 -15 516 -20 "UNC-14" 53 91 "OECD" "OECD" 173805.10269872 74975.4075711522 "EStat" 501 0 4 2 2 36.5 44.5 29.5 28 0 0 0 0 0 0 1 0 0 0 0 1 30 34 -10.5159290018515 NA 0.163723218911956
"1294" "FIN" 390 "LAT" 366 2009 265 211 5338871 1 2 4 200737.251744186 2371.25892610407 7.77117628554538 37.599194987889 3.62698264027009 10 -235 4 392 -13 "UNC-14" 34 129 "OECD" "OECD" 166279.543151884 59385.4655982316 "EStat" 501 0 0 0 0 36.5 44.5 29.5 28 0 0 0 0 0 0 1 0 0 0 0 1 30 34 -10.3967745645556 NA 0.117054789799146
"1295" "FIN" 390 "LAT" 366 2010 407 318 5363352 1 2 4 203312.757364341 3565.93461914829 8.17918146374808 37.9077780769081 3.63515631733599 10 4 4 313 -13 "UNC-14" 39 186 "OECD" "OECD" 133474.808879064 69271.0693561757 "EStat" 501 3 5 3 3 39.5 49.5 32.5 31 0 0 0 0 0 0 1 0 0 0 0 1 30 34 -10.0789993085126 NA -0.00279210659583688
"1296" "FIN" 390 "LAT" 366 2011 617 657 5388272 1 2 4 212466.872577519 5996.22889227202 8.69888603265532 39.4313562079864 3.67456134263119 10 24 NA 476 -7 "UNC-14" NA 219 "OECD" "OECD" 125451.137514967 69506.9540388689 "EStat" 501 0 0 0 0 39.5 49.5 32.5 31 0 0 0 0 0 0 1 0 0 0 0 1 30 34 NA NA -0.0860014621012741
"1297" "FIN" 390 "LAT" 366 2012 620 357 5413971 1 2 4 215296.799321705 4537.92161833361 8.42022439289745 39.7668918658237 3.6830347034329 10 -49 7 380 -2 "UNC-14" NA 178 "OECD" "OECD" 127071.198305241 72120.8436953118 "EStat" 501 3 5 3 3 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 30 34 NA NA -0.0777481435714033
"1298" "FIN" 390 "LAT" 366 2013 670 349 5438972 1 2 4 214940.512984496 4740.84659914021 8.46397100615426 39.518591561879 3.67677123362817 10 NA NA NA NA NA NA 198 "OECD" "OECD" NA NA "EStat" 501 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 30 34 NA NA NA
"1299" "FIN" 390 "LAT" 366 2014 930 283 5461512 1 2 4 214517.91124031 5654.5394880391 8.64021395075841 39.278117715444 3.67066756267016 10 NA NA NA NA NA NA 244 "OECD" "OECD" NA NA "EStat" 501 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 30 34 NA NA NA
"1300" "FIN" 390 "LAT" 366 2015 677 223 5482013 1 2 4 224922.746414729 4001.37386878833 8.29439304832776 41.0292252890916 3.71428462470361 10 NA NA NA NA NA NA NA NA NA NA NA "EStat" 501 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 1 0 0 1 30 34 NA NA NA
"1350" "FIN" 375 "LIT" 368 2000 172 36 5176209 1 2 4 167741.596996124 1240.00250221062 7.12286867650884 32.4062643135399 3.47835174712042 10 NA NA NA NA NA NA 20 "OECD" "OECD" NA NA "EStat" 681 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 1 0 0 0 0 1 30 35 NA NA NA
"1351" "FIN" 835 "LIT" 710 2001 212 56 5188008 1 2 4 169758.35755814 1578.71461443784 7.36436625975577 32.7212983399678 3.48802619126417 10 -9 2 107 -3 "UNC-14" NA 39 "OECD" "OECD" NA NA "EStat" 681 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 1 0 0 0 0 1 30 35 NA NA NA
"1352" "FIN" 835 "LIT" 710 2002 254 59 5200598 1 2 4 169791.394186046 1843.43854116089 7.5193878789904 32.6484366194131 3.4857969715565 10 25 1 172 -1 "UNC-14" NA 62 "OECD" "OECD" NA NA "EStat" 681 3 5 3 3 27.5 29.5 18.5 16 0 0 0 0 0 0 1 0 0 0 0 1 30 35 NA NA NA
"1353" "FIN" 835 "LIT" 710 2003 301 83 5213014 1 2 4 167767.214728682 2288.88582683461 7.73582043964986 32.1823833062183 3.47141920054394 10 88 -5 306 NA "UNC-14" NA 33 "OECD" "OECD" 31777.3786497191 26366.3995578889 "EStat" 681 1 1 1 1 28.5 30.5 19.5 17 0 0 0 0 0 0 1 0 0 0 0 1 30 35 NA NA -1.05965851424971
"1354" "FIN" 835 "LIT" 710 2004 332 73 5228172 1 2 4 177011.249418605 2287.99017763123 7.73542905949713 33.8571970123792 3.52215159160029 10 4 NA 294 NA "UNC-14" NA 77 "OECD" "OECD" 38481.5326517454 31802.5237174173 "EStat" 681 4 4 4 4 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 0 0 1 30 35 NA NA -0.923668307676378
"1355" "FIN" 390 "LIT" 366 2005 386 104 5246096 1 2 4 178935.486337209 2738.41712468694 7.91513534073387 34.1083133700202 3.52954114841882 10 96 NA 321 NA "UNC-14" NA 73 "OECD" "OECD" 61807.7737864972 38771.2996223634 "EStat" 681 0 0 0 0 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 0 0 1 30 35 NA NA -0.576081111130572
"1356" "FIN" 390 "LIT" 366 2006 467 103 5266268 1 2 4 185989.341085271 3064.69175423698 8.02770227373275 35.3171052223835 3.56436741378081 10 92 NA 476 NA "UNC-14" NA 85 "OECD" "OECD" 55845.9979736575 58720.9173804918 "EStat" 681 3 4 3 3 35.5 38.5 26.5 24 0 0 0 0 0 0 1 0 0 0 0 1 30 35 NA NA -0.484530300213441
"1357" "FIN" 390 "LIT" 366 2007 566 179 5288720 1 2 4 202070.645639535 3686.82941375351 8.2125221302133 38.2078547625011 3.64304111653022 10 -185 NA 498 NA "UNC-14" NA 81 "OECD" "OECD" 121395.597310491 50287.7406281662 "EStat" 681 1 2 1 1 36.5 40.5 27.5 26 0 0 0 0 0 0 1 0 0 0 0 1 30 35 NA NA -0.162965645662282
"1358" "FIN" 390 "LIT" 366 2008 566 258 5313399 1 2 4 211208.923837209 3901.35030769393 8.26907800493505 39.750247221639 3.6826160604933 10 48 NA 504 NA "UNC-14" NA 94 "OECD" "OECD" 127201.713180437 70345.1229621442 "EStat" 681 0 4 2 2 36.5 44.5 29.5 28 0 0 0 0 0 0 1 0 0 0 0 1 30 35 NA NA -0.0668721027040937
"1359" "FIN" 390 "LIT" 366 2009 264 238 5338871 1 2 4 200737.251744186 2500.7814724879 7.82435855100569 37.599194987889 3.62698264027009 10 -146 -10 424 -12 "UNC-14" NA 66 "OECD" "OECD" 77517.4541770286 60898.9591968315 "EStat" 681 0 0 0 0 36.5 44.5 29.5 28 0 0 0 0 0 0 1 0 0 0 0 1 30 35 NA NA -0.371730217774524
"1360" "FIN" 390 "LIT" 366 2010 292 273 5363352 1 2 4 203312.757364341 2778.96973768108 7.92983554003984 37.9077780769081 3.63515631733599 10 44 2 534 -12 "UNC-14" NA 143 "OECD" "OECD" 85039.4215713365 78470.5719812103 "EStat" 681 3 5 3 3 39.5 49.5 32.5 31 0 0 0 0 0 0 1 0 0 0 0 1 30 35 NA NA -0.217871358973793
"1361" "FIN" 390 "LIT" 366 2011 476 362 5388272 1 2 4 212466.872577519 3944.14427921818 8.27998729700529 39.4313562079864 3.67456134263119 10 47 -1 434 -8 "UNC-14" NA 121 "OECD" "OECD" 88995.5788891959 189612.968591692 "EStat" 681 0 0 0 0 39.5 49.5 32.5 31 0 0 0 0 0 0 1 0 0 0 0 1 30 35 NA NA 0.271021658534202
"1362" "FIN" 390 "LIT" 366 2012 418 321 5413971 1 2 4 215296.799321705 3432.47090680505 8.14103566180287 39.7668918658237 3.6830347034329 10 1 6 385 NA "UNC-14" NA 175 "OECD" "OECD" 98053.7901814497 110659.85078751 "EStat" 681 3 5 3 3 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 30 35 NA NA -0.0310543645657223
"1363" "FIN" 390 "LIT" 366 2013 478 431 5438972 1 2 4 214940.512984496 4229.07709383557 8.34973906710902 39.518591561879 3.67677123362817 10 NA NA NA NA NA NA 164 "OECD" "OECD" NA NA "EStat" 681 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 30 35 NA NA NA
"1364" "FIN" 390 "LIT" 366 2014 502 423 5461512 1 2 4 214517.91124031 4311.99425097788 8.36915577932679 39.278117715444 3.67066756267016 10 NA NA NA NA NA NA 154 "OECD" "OECD" NA NA "EStat" 681 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 0 0 0 1 30 35 NA NA NA
"1365" "FIN" 390 "LIT" 366 2015 431 386 5482013 1 2 4 224922.746414729 3632.35827866674 8.19763737986345 41.0292252890916 3.71428462470361 10 NA NA NA NA NA NA NA NA NA NA NA "EStat" 681 0 0 0 0 42.5 49.5 35.5 34 0 0 0 0 0 0 1 0 1 0 0 1 30 35 NA NA NA
"1415" "FIN" 375 "POL" 290 2000 736 260 5176209 1 2 4 167741.596996124 5937.70428943164 8.68907785439212 32.4062643135399 3.47835174712042 10 NA NA NA NA NA 44 410 "OECD" "OECD" NA NA "EStat" 1108.7 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 1 0 0 0 0 1 30 36 -9.34148629497712 NA NA
"1416" "FIN" 835 "POL" 710 2001 807 287 5188008 1 2 4 169758.35755814 6444.45443356344 8.77097526222684 32.7212983399678 3.48802619126417 10 8 -159 324 20 "UNC-14" 59 620 "OECD" "OECD" NA NA "EStat" 1108.7 0 0 0 0 24.5 24.5 15.5 13 0 0 0 0 0 0 1 0 0 0 0 1 30 36 -8.94123923887863 2.97215400898298 NA
"1417" "FIN" 835 "POL" 710 2002 752 282 5200598 1 2 4 169791.394186046 6089.82572383503 8.71437474351862 32.6484366194131 3.4857969715565 10 21 -2 362 19 "UNC-14" 157 610 "OECD" "OECD" NA NA "EStat" 1108.7 3 5 3 3 27.5 29.5 18.5 16 0 0 0 0 0 0 1 0 0 0 0 1 30 36 -8.82179737557241 2.94719760160552 NA
"1418" "FIN" 835 "POL" 710 2003 979 341 5213014 1 2 4 167767.214728682 7868.04502974399 8.97056490264255 32.1823833062183 3.47141920054394 10 36 139 567 166 "UNC-14" 85 730 "OECD" "OECD" NA NA "EStat" 1108.7 1 1 1 1 28.5 30.5 19.5 17 0 0 0 0 0 0 1 0 0 0 0 1 30 36 -8.76348063609948 5.11384535102613 NA
"1419" "FIN" 835 "POL" 710 2004 1030 487 5228172 1 2 4 177011.249418605 8570.07678880638 9.05603197173913 33.8571970123792 3.52215159160029 10 152 -25 594 159 "UNC-14" 103 119 "OECD" "OECD" 66392.5577968131 91520.8621166068 "EStat" 1108.7 4 4 4 4 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 0 0 1 30 36 -10.0668948710833 5.07024798267734 -0.114166378989397
"1420" "FIN" 390 "POL" 366 2005 1278 595 5246096 1 2 4 178935.486337209 10467.4597439564 9.25602665207328 34.1083133700202 3.52954114841882 10 241 -15 1066 121 "UNC-14" 80 125 "OECD" "OECD" 87504.835589942 100302.47766418 "EStat" 1108.7 0 0 0 0 32.5 34.5 23.5 21 0 0 0 0 0 0 1 0 0 0 0 1 30 36 -10.14998475976 4.7975411405488 0.0483911783782532
"1421" "FIN" 390 "POL" 366 2006 1577 727 5266268 1 2 4 185989.341085271 12387.8066697579 9.42446793471993 35.3171052223835 3.56436741378081 10 54 -231 1220 -106 "UNC-14" 29 221 "OECD" "OECD" 131851.155936262 160126.185870867 "EStat" 1108.7 3 4 3 3 35.5 38.5 26.5 24 0 0 0 0 0 0 1 0 0 0 0 1 30 36 -9.9553715923992 NA 0.450986836628602
"1422" "FIN" 390 "POL" 366 2007 2128 946 5288720 1 2 4 202070.645639535 15212.5015005078 9.62987283593228 38.2078547625011 3.64304111653022 10 241 93 1626 -11 "UNC-14" 78 443 "OECD" "OECD" 170254.858616561 162343.741365018 "EStat" 1108.7 1 2 1 1 36.5 40.5 27.5 26 0 0 0 0 0 0 1 0 0 0 0 1 30 36 -9.22533676682909 NA 0.498318990285811
